6.360312095933905452e-01
6.505428993853001884e-01
7.858396301144948692e-01
8.546492965317930013e-01
9.296742311474190945e-01
9.546993604246372112e-01
9.464887677705735580e-01
9.690012600641383367e-01
9.954763345794632734e-01
9.896160765932539016e-01
9.134049902100787044e-01
4.036118527744972373e-02
2.209140958743707403e-02
1.078899188271790523e-02
9.032298102983819799e-02
1.201560658171621637e-01
1.526681516384242598e-01
1.294726145766978732e-02
0.000000000000000000e+00
1.286505309017218213e-01
5.622040769237762053e-02
2.421136090021070927e-02
1.316479134470693590e-01
7.570332114679878543e-02
6.703410750606215995e-02
1.545297704737136173e-02
8.150371302631347070e-03
1.115951929399826570e-01
2.516350323071495218e-04
7.263828827308901892e-02
4.358666710482184820e-02
3.926791566701536007e-02
1.040191705986042020e-01
9.376767460512738239e-01
7.624711873165584963e-01
2.913846671275887104e-02
3.928930267289392209e-01
4.160644179761960881e-01
5.415661245916882915e-01
6.132889212778167565e-01
5.542195656356474487e-01
5.063218384120544702e-01
7.890001398523108778e-01
7.340900838553227059e-01
5.076206745975206935e-01
8.370442148151113759e-01
7.068852754075112266e-01
6.284200412410123615e-01
4.851822750235204040e-01
7.503442055342175454e-01
5.356980981467195368e-01
5.757417465010307156e-01
4.359631580245147409e-01
3.723653756483756294e-01
3.485750763036742361e-01
4.934707610947134948e-01
5.024758666034984111e-01
4.407436002431814326e-01
8.422951082136961309e-01
5.842959055086104359e-01
8.400666464633669284e-01
7.181445286996197552e-01
8.971208806097366040e-01
6.989644963842582825e-01
2.615766704980179158e-01
4.157500042259809625e-01
7.202907951443666690e-01
5.529353892836463835e-01
5.689674833992915959e-01
4.908022537449865386e-01
9.120607962492758292e-01
5.508003578679653289e-01
4.897525929625202168e-01
1.392410076030599908e-01
1.262757318536620044e-01
9.007587746680838503e-01
7.315312537781867297e-01
4.893657571290329078e-01
3.345489360671745072e-01
3.360902024616104211e-01
8.594214691008126294e-01
7.312308733728271060e-01
5.480276028135974142e-01
3.366885408497057863e-01
2.616904408295250839e-01
8.734061854890633192e-02
1.111038692478873852e-01
1.596701955571447895e-01
1.566656710416475806e-01
7.106164745027846452e-01
5.490306946094152263e-01
4.860166325538136656e-01
2.647883643552399469e-01
1.665956094774318497e-01
9.529006464678781152e-02
8.586199057395567380e-02
1.505933362196046066e-01
5.420309791400270694e-01
4.779434497347936350e-01
3.419528828704437307e-01
1.529206578725320065e-01
1.421869554335576380e-01
1.341006685611197125e-01
4.714534871641004599e-01
3.486715346666021675e-01
2.773491059679288884e-01
3.332703120711690697e-02
3.238714950164062883e-02
5.929257209476024998e-02
6.351360175094268590e-02
6.272343777131979270e-02
1.342096149303327879e-01
1.391218285865564175e-01
1.328162624966283956e-01
1.927506318450550593e-01
1.669410866212073519e-01
3.545490002066225554e-01
2.248004943701387703e-01
1.029592980518010403e-01
3.151591006482515334e-02
3.052694819752347841e-02
2.436003942801358846e-01
1.242818169972980669e-01
9.039631152159434413e-02
6.493580920585854954e-02
5.244045212106043796e-02
2.573044984883367525e-01
3.336719355455197156e-01
2.426026276374998181e-01
2.405442366617290828e-01
2.306308062008083359e-01
1.382680185849344545e-01
1.394075804828814047e-01
9.344886683049583032e-02
